127.0.0.1 - - [19/Nov/2019:08:27:58 +0800] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:39:55 +0800] "GET /irs/sys/editRole?roleId=1&roleName=%E8%B6%85%E7%BA%A7%E7%AE%A1%E7%90%86%E5%91%98&roleRemark=%E8%B6%85%E7%BA%A7%E7%AE%A1%E7%90%86%E5%91%98 HTTP/1.1" 200 2607
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:39:55 +0800] "GET /irs//page/admin/editRole.js HTTP/1.1" 200 2841
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:39:55 +0800] "GET /irs/sys/xtreedata?roleId=1&timestamp=1574138395077 HTTP/1.1" 200 3085
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:39:59 +0800] "GET /irs/sys/menuList HTTP/1.1" 200 8016
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:39:59 +0800] "GET /irs/sys/menuData?page=1&limit=10 HTTP/1.1" 200 5854
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:40:09 +0800] "GET /irs/sys/adminList HTTP/1.1" 200 2266
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:40:09 +0800] "GET /irs/sys/getAdminList?page=1&limit=10&timestamp=1574138409770 HTTP/1.1" 200 832
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:40:11 +0800] "GET /irs/sys/addAdmin HTTP/1.1" 200 4553
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:40:20 +0800] "GET /irs/sys/checkAdminName/ HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:40:59 +0800] "POST /irs/sys/checkAdminByEmail/ HTTP/1.1" 500 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:41:06 +0800] "POST /irs/sys/checkAdminByEmail/ HTTP/1.1" 500 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:41:55 +0800] "POST /irs/sys/checkAdminByEmail/ HTTP/1.1" 500 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:41:56 +0800] "GET /irs/sys/checkAdminName/admin HTTP/1.1" 200 75
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:41:56 +0800] "GET /irs/sys/checkAdminName/ HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:41:57 +0800] "POST /irs/sys/checkAdminByEmail/ HTTP/1.1" 500 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:41:59 +0800] "POST /irs/sys/checkAdminByEmail/ HTTP/1.1" 500 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:45:09 +0800] "GET /imgs/c1e09fa3-86b1-4a04-8674-eb3a8e3d3d85index-ban01.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:47:33 +0800] "GET /imgs/cbb603b6-9018-430c-b1f1-0fe20eadfb0da-icon02.png HTTP/1.1" 200 1523
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:53:14 +0800] "GET /imgs/c1e09fa3-86b1-4a04-8674-eb3a8e3d3d85index-ban01.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:53:42 +0800] "GET /imgs/28632366-5ae9-4d49-b34a-e402d06042d2b-iocn02.png HTTP/1.1" 200 2170
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:53:48 +0800] "GET /imgs/28632366-5ae9-4d49-b34a-e402d06042d2b-iocn02.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:53:57 +0800] "GET /imgs/28632366-5ae9-4d49-b34a-e402d06042d2b-iocn02.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:54:47 +0800] "GET /imgs/28632366-5ae9-4d49-b34a-e402d06042d2b-iocn02.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:55:07 +0800] "GET /irs/sys/toSaveMenu/0 HTTP/1.1" 200 3059
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:55:07 +0800] "GET /irs/page/admin/menuForm.js HTTP/1.1" 200 1481
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:55:17 +0800] "GET /irs/sys/menuList HTTP/1.1" 200 8016
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:55:17 +0800] "GET /irs/sys/menuData?page=1&limit=10 HTTP/1.1" 200 5854
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:55:29 +0800] "GET /irs/sys/toEditMenu/2 HTTP/1.1" 200 3080
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:56:33 +0800] "GET /imgs/c1e09fa3-86b1-4a04-8674-eb3a8e3d3d85index-ban01.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:57:03 +0800] "GET /irs/sys/adminList HTTP/1.1" 200 2266
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:57:03 +0800] "GET /irs/sys/getAdminList?page=1&limit=10&timestamp=1574139423651 HTTP/1.1" 200 832
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:57:07 +0800] "GET /irs/sys/addAdmin HTTP/1.1" 200 4553
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:57:09 +0800] "GET /irs/sys/addAdmin HTTP/1.1" 200 4553
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:57:14 +0800] "GET /irs/sys/menuList HTTP/1.1" 200 8016
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:57:14 +0800] "GET /irs/sys/menuData?page=1&limit=10 HTTP/1.1" 200 5854
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:57:29 +0800] "GET /irs/sys/editRole?roleId=1&roleName=%E8%B6%85%E7%BA%A7%E7%AE%A1%E7%90%86%E5%91%98&roleRemark=%E8%B6%85%E7%BA%A7%E7%AE%A1%E7%90%86%E5%91%98 HTTP/1.1" 200 2607
0:0:0:0:0:0:0:1 - - [19/Nov/2019:12:57:29 +0800] "GET /irs/sys/xtreedata?roleId=1&timestamp=1574139449377 HTTP/1.1" 200 3085
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:00:21 +0800] "GET /irs/sys/editRole?roleId=1&roleName=%E8%B6%85%E7%BA%A7%E7%AE%A1%E7%90%86%E5%91%98&roleRemark=%E8%B6%85%E7%BA%A7%E7%AE%A1%E7%90%86%E5%91%98 HTTP/1.1" 200 2607
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:00:21 +0800] "GET /irs/sys/xtreedata?roleId=1&timestamp=1574139621072 HTTP/1.1" 200 3085
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:36:04 +0800] "GET /irs/sys/editRole?roleId=1&roleName=%E8%B6%85%E7%BA%A7%E7%AE%A1%E7%90%86%E5%91%98&roleRemark=%E8%B6%85%E7%BA%A7%E7%AE%A1%E7%90%86%E5%91%98 HTTP/1.1" 200 2607
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:36:04 +0800] "GET /irs/sys/xtreedata?roleId=1&timestamp=1574141764945 HTTP/1.1" 200 3085
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:36:21 +0800] "GET /irs/sys/editRole?roleId=1&roleName=%E8%B6%85%E7%BA%A7%E7%AE%A1%E7%90%86%E5%91%98&roleRemark=%E8%B6%85%E7%BA%A7%E7%AE%A1%E7%90%86%E5%91%98 HTTP/1.1" 200 2607
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:36:21 +0800] "GET /irs/sys/xtreedata?roleId=1&timestamp=1574141781440 HTTP/1.1" 200 3085
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:36:22 +0800] "GET /irs/sys/checkRoleName?roleName=%E8%B6%85%E7%BA%A7%E7%AE%A1%E7%90%86%E5%91%98&roleId=1 HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:37:16 +0800] "GET /irs/js/echarts.js.map HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:47:40 +0800] "GET /irs/js/echarts.js.map HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:47:42 +0800] "GET /irs/sys/editRole?roleId=1&roleName=%E8%B6%85%E7%BA%A7%E7%AE%A1%E7%90%86%E5%91%98&roleRemark=%E8%B6%85%E7%BA%A7%E7%AE%A1%E7%90%86%E5%91%98 HTTP/1.1" 200 2607
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:47:42 +0800] "GET /irs/sys/xtreedata?roleId=1&timestamp=1574142462560 HTTP/1.1" 200 3085
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:48:14 +0800] "GET /irs/js/echarts.js.map HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:48:18 +0800] "GET /irs/index.jsp HTTP/1.1" 200 4308
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:48:18 +0800] "GET /irs/sys/main HTTP/1.1" 200 4230
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:48:18 +0800] "GET /irs/sys/roleList HTTP/1.1" 200 1912
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:48:18 +0800] "GET /irs/sys/adminList HTTP/1.1" 200 2266
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:48:18 +0800] "GET /irs/sys/getMenus HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:48:18 +0800] "GET /irs/sys/menuList HTTP/1.1" 200 8016
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:48:18 +0800] "GET /irs/js/echarts.js.map HTTP/1.1" 404 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:48:19 +0800] "GET /irs/main/dataAccessGender HTTP/1.1" 200 137
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:48:19 +0800] "GET /irs/main/getUserTotal HTTP/1.1" 200 1858
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:48:19 +0800] "GET /irs/main/getUsersToday HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:48:19 +0800] "GET /irs/main/getUsersYearWeek HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:48:19 +0800] "GET /irs/main/getUsersYestoday HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:48:19 +0800] "GET /irs/main/getUsersMonth HTTP/1.1" 200 221
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:48:19 +0800] "GET /irs/sys/menuData?page=1&limit=10 HTTP/1.1" 200 5854
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:48:19 +0800] "GET /irs/sys/getRoleList?page=1&limit=10&timestamp=1574142499414 HTTP/1.1" 200 341
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:48:19 +0800] "GET /irs/sys/getAdminList?page=1&limit=10&timestamp=1574142499543 HTTP/1.1" 200 832
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:48:21 +0800] "POST /irs/sys/updRole HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:48:29 +0800] "GET /irs/sys/editRole?roleId=1&roleName=%E8%B6%85%E7%BA%A7%E7%AE%A1%E7%90%86%E5%91%98&roleRemark=%E8%B6%85%E7%BA%A7%E7%AE%A1%E7%90%86%E5%91%98 HTTP/1.1" 200 2607
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:48:30 +0800] "GET /irs/sys/xtreedata?roleId=1&timestamp=1574142510061 HTTP/1.1" 200 3085
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:48:49 +0800] "GET /irs/index.jsp HTTP/1.1" 200 4308
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:48:49 +0800] "GET /irs/sys/main HTTP/1.1" 200 4230
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:48:49 +0800] "GET /irs/sys/getMenus HTTP/1.1" 200 1551
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:48:49 +0800] "GET /irs/sys/roleList HTTP/1.1" 200 1912
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:48:49 +0800] "GET /irs/sys/adminList HTTP/1.1" 200 2266
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:48:49 +0800] "GET /irs/sys/menuList HTTP/1.1" 200 8016
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:48:49 +0800] "GET /irs/main/dataAccessGender HTTP/1.1" 200 137
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:48:49 +0800] "GET /irs/main/getUserTotal HTTP/1.1" 200 1858
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:48:49 +0800] "GET /irs/main/getUsersToday HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:48:49 +0800] "GET /irs/main/getUsersYearWeek HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:48:49 +0800] "GET /irs/main/getUsersYestoday HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:48:49 +0800] "GET /irs/main/getUsersMonth HTTP/1.1" 200 221
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:48:50 +0800] "GET /irs/sys/menuData?page=1&limit=10 HTTP/1.1" 200 5854
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:48:50 +0800] "GET /irs/sys/getRoleList?page=1&limit=10&timestamp=1574142530028 HTTP/1.1" 200 341
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:48:50 +0800] "GET /irs/sys/getAdminList?page=1&limit=10&timestamp=1574142530084 HTTP/1.1" 200 832
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:48:55 +0800] "GET /irs/sys/editRole?roleId=1&roleName=%E8%B6%85%E7%BA%A7%E7%AE%A1%E7%90%86%E5%91%98&roleRemark=%E8%B6%85%E7%BA%A7%E7%AE%A1%E7%90%86%E5%91%98 HTTP/1.1" 200 2607
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:48:55 +0800] "GET /irs/sys/xtreedata?roleId=1&timestamp=1574142535598 HTTP/1.1" 200 3085
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:51:43 +0800] "GET /irs/sys/addRole HTTP/1.1" 200 2297
0:0:0:0:0:0:0:1 - - [19/Nov/2019:13:51:43 +0800] "GET /irs/sys/xtreedata?timestamp=1574142703907 HTTP/1.1" 200 3124
